0,1,2,3,4,5,6,7,8,9,10,11,12
2025-05-29,12.92,13.04,12.82,12.82,0.02,0.16,"170,347",,,,,
2025-05-28,12.52,12.88,12.52,12.80,0.20,1.59,"78,645",,,,,
2025-05-27,12.70,12.88,12.50,12.60,-0.10,-0.79,"96,193",,,,,
2025-05-26,13.00,13.12,12.64,12.70,-0.32,-2.46,"174,807",,,,,
2025-05-25,13.14,13.36,13.00,13.02,-0.36,-2.69,"140,184",,,,,
2025-05-22,13.22,13.48,13.14,13.38,0.16,1.21,"165,523",,,,,
2025-05-21,13.36,13.50,13.16,13.22,-0.18,-1.34,"94,482",,,,,
2025-05-20,13.48,13.56,13.34,13.40,-0.08,-0.59,"69,113",,,,,
2025-05-19,13.50,13.66,13.36,13.48,-0.12,-0.88,"146,371",,,,,
2025-05-18,13.62,13.76,13.50,13.60,-0.02,-0.15,"95,306",,,,,
2025-05-15,13.84,13.84,13.50,13.62,-0.24,-1.73,"266,277",,,,,
2025-05-14,13.54,14.40,13.54,13.86,0.32,2.36,"726,292",,,,,
2025-05-13,13.60,13.74,13.44,13.54,-0.10,-0.73,"104,804",,,,,
2025-05-12,13.26,13.68,13.16,13.64,0.50,3.81,"456,916",,,,,
2025-05-11,12.96,13.30,12.96,13.14,0.22,1.70,"281,327",,,,,
2025-05-08,12.52,13.16,12.50,12.92,-0.72,-5.28,"948,920",,,,,
2025-05-07,13.98,13.98,13.60,13.64,-0.36,-2.57,"239,682",,,,,
2025-05-06,14.26,14.28,13.82,14.00,-0.18,-1.27,"453,939",,,,,
2025-05-05,14.00,14.24,13.94,14.18,0.18,1.29,"406,232",,,,,
2025-05-04,14.30,14.32,13.96,14.00,-0.18,-1.27,"235,207",,,,,
2025-05-01,14.24,14.54,14.02,14.18,-0.08,-0.56,"527,997",,,,,
2025-04-30,14.48,14.56,14.16,14.26,-0.24,-1.66,"435,814",,,,,
2025-04-29,14.78,14.86,14.46,14.50,-0.28,-1.89,"427,554",,,,,
2025-04-28,15.06,15.18,14.74,14.78,-0.22,-1.47,"549,405",,,,,
2025-04-27,15.20,15.20,14.94,15.00,0.02,0.13,"729,116",,,,,
